y1,x1,x2,y2,z1,z2
4.9924,1.122,1.9763,1.9589,1.1187,0.75992
9.5439,1.3466,2.0296,6.1382,2.8846,3.0094
2.3204,0.37852,1.4593,2.0088,0.94408,1.5264
5.5388,0.83278,2.3496,3.7416,0.63304,3.332
1.1654,0.79696,-0.75439,1.2517,0.4999,-0.056307
4.1275,1.1,2.4128,1.0869,0.48247,1.4689
4.8825,0.51384,1.9431,2.497,0.048832,1.6699
8.942,0.45444,2.001,5.6989,2.4356,2.5051
3.1079,-0.27272,1.854,1.6941,0.90322,0.82462
3.5571,2.5167,2.7868,0.37469,-0.078896,0.92625
5.6496,1.1113,1.9686,2.2736,0.028547,1.5388
3.9538,0.81191,1.5316,2.0282,-0.066334,1.9879
1.0578,1.1573,1.9724,-1.3638,-1.6283,-0.44516
8.3659,0.89797,2.3815,5.5546,2.5345,2.9413
7.928,1.456,3.7442,2.2863,-0.30817,2.2079
9.5763,1.3404,3.0485,3.9605,0.50659,2.5333
6.2736,0.41093,0.85879,3.6529,0.45974,2.5139
11.461,1.8371,3.0342,6.0414,1.4826,2.865
7.864,0.87319,2.5684,3.5357,1.5568,1.7964
10.583,0.76501,2.3469,5.7683,2.5625,2.7996
5.0834,1.0384,2.3025,0.95499,-0.64636,1.3985
9.8857,0.68733,2.396,5.4474,0.18269,4.2296
6.0964,0.78656,0.85195,4.9043,1.9972,2.2196
5.7313,1.2772,1.6126,2.8265,0.46374,1.7084
8.2833,0.26174,1.4283,6.2705,2.8126,3.1431
7.5654,2.1926,3.0703,2.3369,1.5929,0.89867
11.312,1.5506,3.5102,7.0752,2.341,3.8624
6.588,1.6348,2.3384,2.61,1.1458,2.6167
11.237,2.2637,2.1126,4.1208,0.41967,2.9932
6.3531,1.114,2.3415,1.4603,-0.82929,1.8202
3.9595,1.9703,2.079,0.5152,-0.2898,0.086531
1.5348,0.83491,0.99639,1.1623,0.33236,2.1955
5.7212,1.4654,1.3468,4.1836,1.7296,3.1154
4.4211,0.17926,1.2036,2.6998,0.54507,2.4514
5.1993,3.0659,2.1101,1.5784,0.61925,0.48985
10.256,1.2968,1.9193,5.1414,1.6412,1.7113
6.6056,0.71988,1.3006,4.3274,1.0814,2.401
1.4241,1.4154,2.1063,-0.89261,-0.59724,2.201
6.6736,0.35243,2.5134,3.4365,1.7181,2.3042
11.158,0.91993,3.3563,5.0599,1.0295,3.7401
4.2622,0.69194,1.9728,2.0995,0.59768,1.4901
3.3235,0.30405,2.0694,0.98596,0.36989,1.1893
8.2913,1.176,1.5259,4.8356,0.92063,2.8547
8.7719,0.9976,2.1485,4.4578,1.6619,1.491
7.0407,0.27821,1.5278,5.9002,1.7623,2.8841
4.3876,-0.16783,2.2221,2.4093,0.65782,1.9705
4.9042,0.2403,1.0203,3.4715,1.0869,3.2048
9.106,-0.023323,3.0734,3.7645,0.99431,1.4972
3.883,1.2608,0.90381,0.14766,-1.078,0.66226
1.0596,0.60625,1.3161,-0.40543,-1.3113,1.2312
8.6666,1.2403,1.6713,4.8457,2.8839,2.228
4.7121,0.11982,3.0523,4.3229,1.3733,2.6656
2.0734,1.8262,2.9711,-1.0915,-0.35037,0.27773
7.9436,2.0964,3.1572,2.9679,1.4741,2.4081
6.6363,1.5346,3.0403,3.6202,1.4598,3.2641
5.651,1.4276,1.0679,3.5806,0.70034,2.4855
8.1241,1.1319,2.0529,3.4495,0.7859,1.4106
5.3224,0.86426,2.6646,0.76481,0.033315,0.51301
5.7478,1.0127,1.6945,3.4327,1.2536,2.4214
9.1174,0.42674,2.7239,4.5526,1.7608,2.9169
6.0697,2.5584,2.9832,-0.29911,-1.7219,1.1129
5.0534,0.58406,0.81889,3.449,0.75014,1.043
7.703,1.6834,2.8189,3.002,0.69646,2.0259
8.7857,1.4563,1.0199,5.0123,2.7631,2.0938
5.2453,0.47185,2.3371,4.3177,1.4108,2.7556
5.857,1.848,3.2477,2.2776,1.4698,1.5508
7.4224,0.58595,1.2231,4.8062,2.5107,1.9358
4.375,1.453,1.9737,1.414,-0.084078,0.59507
4.5241,-0.048599,1.6715,3.7775,1.0791,2.2928
2.9105,0.53357,1.5915,1.8972,-0.24625,2.4013
7.4141,0.98822,2.1612,3.2561,0.28074,2.2309
4.0565,1.2429,2.3798,0.43417,0.96584,0.23843
3.9199,1.354,0.89388,1.4729,0.88737,1.261
0.8247,1.1775,0.5287,1.6406,1.848,2.4334
3.32,1.1642,2.4988,1.1852,0.37455,2.0445
9.3125,2.0229,2.3254,4.552,1.3566,2.3315
4.5204,1.0872,0.97354,1.9955,0.67814,-0.31558
0.51315,0.39262,1.8742,-0.27526,-0.23658,1.5444
5.1639,0.30739,0.74491,4.1935,0.46215,2.4949
2.1739,0.90738,1.2428,-0.076795,-1.2062,0.52927
8.0035,0.66007,2.2376,4.8013,1.4102,2.3882
7.212,0.47163,2.4976,4.4063,1.9357,2.4815
2.1718,1.639,1.9375,-0.78899,-0.061326,0.044375
5.5295,0.43258,2.9188,1.7816,0.6338,1.2059
5.6287,1.1205,1.9819,3.176,2.0994,2.0029
10.982,1.5552,2.3782,5.7646,1.6496,2.5101
7.4962,1.6493,1.7983,3.7016,0.52339,2.5534
3.7417,0.61438,2.9269,2.1127,1.7042,2.0184
3.0378,0.36143,0.82212,2.2546,0.31315,2.7022
4.0112,1.1911,2.299,0.89549,0.90811,0.46764
3.3397,0.80712,2.1748,0.95202,0.17791,1.1371
7.1596,1.7713,1.4668,5.8775,3.0715,2.4392
10.588,1.2911,1.1516,7.8304,2.4258,3.5387
7.0601,0.69867,1.5947,5.5181,2.3218,3.0683
6.8741,0.9076,2.3839,4.5206,1.4856,3.2314
8.228,2.3506,2.7755,2.5042,0.034927,0.64497
4.4389,0.5506,2.246,0.64206,-0.22436,1.6061
12.065,1.3117,3.1656,6.1822,2.2236,2.2221
8.032,1.2723,2.3043,3.2925,-0.20508,3.2357
9.7057,1.5758,2.2304,4.1905,0.32777,3.2096
9.0457,0.75941,2.2093,6.1217,2.0868,3.5627
1.4594,0.31162,1.7336,1.4889,-0.065313,2.0639
2.1808,-0.29239,2.163,1.1481,-0.1221,2.0235
7.5207,0.55608,1.4663,5.1985,1.7311,2.5388
3.3354,1.1116,1.686,0.92187,0.97357,0.81602
5.1087,1.3494,2.1714,1.2263,1.1553,1.5681
3.4846,0.16761,1.4284,2.3503,0.66384,1.1466
4.9058,-0.097422,1.5277,3.5674,0.97794,1.6421
5.2766,2.1048,1.8263,1.8344,1.6794,1.3405
7.5857,1.5119,2.8267,2.947,0.70081,0.70863
8.5202,2.2582,2.9524,1.3826,1.3478,0.61035
1.413,1.4833,2.3112,-1.7139,-0.11819,0.16357
6.4602,0.32005,1.8511,3.3932,0.44238,2.6748
3.5568,1.7766,1.36,0.49535,-0.72111,1.4011
6.2759,2.5439,2.4789,2.2437,-0.31124,1.334
12.951,1.9389,1.2538,7.569,2.4827,3.7879
3.7364,-0.017006,1.5547,2.3926,2.2032,2.1712
7.9307,0.94383,1.1097,5.9996,0.50626,4.2251
10.016,1.1261,2.7699,5.6046,1.3456,3.7816
7.0925,0.16997,1.5049,5.7117,1.7533,3.3242
8.888,1.3645,2.169,3.945,-0.59425,2.6832
4.8131,0.48906,1.572,2.5394,0.20675,2.4284
6.8333,0.90994,0.85169,5.6489,1.8431,3.7199
3.4689,2.3049,0.75859,0.42416,0.46862,0.35163
13.084,1.7265,3.2531,6.3687,2.7417,2.8718
3.0577,0.39809,1.3263,1.4456,0.89783,0.31649
3.2109,1.0872,2.2162,0.5745,-0.3064,2.0959
7.0298,1.4736,2.3876,3.4137,1.5365,1.8548
5.6644,1.1411,1.7673,3.6351,1.9495,2.2604
6.0765,1.808,3.0171,1.2338,-0.20629,2.4645
1.1314,0.62727,1.8583,0.67411,0.14862,0.64495
7.4308,1.9281,2.9953,2.3062,0.6312,2.7648
4.0295,1.2294,2.2703,0.44904,1.0083,0.91349
2.5354,1.3153,0.87267,0.69918,0.06173,0.71232
3.2518,1.2646,2.6062,0.53723,-0.29462,1.3419
7.2395,1.051,1.2334,4.3949,0.89527,3.2543
7.4945,0.44834,1.4963,4.7852,1.7984,2.0966
11.478,1.3979,2.619,6.7693,2.5211,3.7439
5.1432,0.64072,2.5338,1.6246,0.85273,0.2234
7.4096,1.497,2.0466,3.0097,0.93824,1.1813
10.492,1.7712,2.3549,4.7619,0.97919,2.8784
-1.0327,0.90306,2.8898,-2.7464,-0.74404,-0.26188
10.957,1.0366,2.3565,6.1023,2.2399,2.7514
4.6595,1.743,2.2155,2.3651,1.37,1.5079
8.868,1.6225,1.9446,5.1388,1.7946,3.2159
6.2333,0.67353,2.4916,2.7474,0.84474,0.11338
12.038,1.4283,2.8177,6.3047,1.9504,3.1154
7.3606,1.7275,1.8255,4.3328,1.914,2.8859
6.7778,0.58964,0.98237,5.6716,2.3022,3.2511
5.4391,0.16746,1.1491,4.2156,1.341,2.0919
2.9979,0.2939,1.7383,2.2319,0.77936,1.4427
7.5265,0.79719,2.1276,3.4259,0.80565,1.1149
5.2101,-0.063167,0.33391,2.852,-0.081784,1.9522
7.7024,2.0546,1.4566,4.3139,1.3271,2.5897
6.0248,1.2212,1.4396,4.259,1.8467,2.3152
5.3329,0.86768,1.8664,2.9386,0.7204,2.804
6.0493,1.5332,2.3255,3.0133,1.1271,2.0582
6.6161,0.3813,1.2494,5.5654,1.5098,3.1306
5.2429,0.54661,2.5007,2.9126,1.9077,2.2183
8.0276,1.6601,2.5483,4.2859,1.8775,3.012
7.5279,0.69607,1.9746,4.0302,1.8002,1.2687
7.3809,0.36362,2.6258,4.813,2.2561,2.3757
6.582,1.0689,1.4057,2.7323,0.81325,2.2063
5.5234,0.89288,1.6482,2.9067,0.84055,3.1291
3.3245,0.75416,2.0508,2.6443,1.4629,1.3692
3.633,1.1555,2.0278,0.22701,0.53122,0.29709
4.2631,0.57647,1.751,2.9182,1.5007,2.1673
8.6703,0.60327,2.4284,3.1188,0.22878,1.4759
3.4715,0.42762,1.6265,1.7833,0.3558,1.8702
4.3726,-0.14677,2.0317,2.5912,0.95779,2.1145
5.4845,-0.18954,2.0503,4.1815,0.30079,3.2923
8.4938,1.4524,1.9731,5.8962,2.789,3.3777
4.9436,-0.35488,0.87163,4.1159,0.70048,2.2098
3.3214,0.54921,2.624,0.26326,-0.87991,1.1674
-0.29231,-1.1313,1.0084,0.51882,1.1775,1.131
8.4588,1.5129,3.138,3.3711,2.2015,2.182
6.8543,0.89091,2.0816,4.2704,1.3195,3.2337
8.686,1.4828,2.3736,3.814,0.33993,1.865
3.6927,0.20416,2.3915,2.3727,1.2352,2.7536
7.9341,1.2708,2.0558,4.4455,1.9852,2.122
7.3658,0.59737,2.46,4.7589,0.44998,3.4342
3.9502,1.3238,2.8631,-0.041031,-0.85056,1.0914
0.77573,0.40515,1.5764,-1.1209,-1.6505,1.0364
1.2646,-0.68934,1.2237,1.0559,-0.52219,1.4114
8.7554,0.65916,2.3057,6.8262,3.4926,3.5505
9.0972,1.7539,3.0573,4.194,1.4243,2.217
7.1768,0.82384,2.5066,3.1819,1.3064,2.427
11.213,1.1827,1.5882,7.8329,3.8081,3.2206
5.8288,-0.2919,1.7559,3.3107,1.0448,2.568
5.4983,1.3453,2.2809,2.521,1.0588,1.3416
4.7871,1.0826,2.2711,1.3477,0.50555,1.0203
4.454,0.73752,1.3479,2.0511,-0.41255,1.8182
5.2185,1.0226,2.611,1.9116,1.8385,1.5418
9.9479,1.2456,2.5165,5.5648,1.9188,2.9394
11.136,2.1234,1.3742,7.4384,2.142,3.8501
4.0598,1.218,1.1001,1.3106,1.0704,1.914
6.3191,0.50932,2.0434,3.53,1.1377,1.7969
9.5455,2.0358,2.0398,5.0468,1.1448,2.7412
6.1326,1.4873,2.8855,0.93761,-0.7175,0.95985
8.0753,0.93196,1.7563,4.8737,1.4223,1.8963
3.3721,0.27894,2.1431,0.86685,1.2247,0.84304
5.1596,-0.43703,0.81348,5.6174,2.0119,3.2971
6.0267,0.63247,2.5396,2.0154,0.77304,1.8644
3.3205,0.94531,2.0014,0.40577,-0.51264,1.5371
5.0784,0.43611,1.454,4.0351,1.1547,2.1148
9.3103,1.7939,2.6647,4.0148,1.0507,1.9093
0.34584,0.37633,1.103,-0.97959,-1.1855,-0.21293
0.92787,0.19176,2.0132,-0.1466,-0.67272,1.0608
3.2699,1.469,2.5312,-0.20044,-0.91767,1.6964
3.8481,0.91777,2.492,0.8142,1.8717,0.60885
5.2812,1.0548,1.9454,1.1067,0.34359,0.79582
5.2462,-0.2807,1.5003,3.6313,1.2848,1.269
5.2373,0.36543,2.2346,3.056,2.0768,1.5958
1.3067,-0.12193,0.79739,1.108,1.3313,1.4252
13.292,1.2069,2.6645,7.6488,2.3359,2.9195
5.4733,1.4749,3.2363,-0.52349,-0.54571,1.0166
4.168,0.2876,1.9168,3.3339,0.91636,3.4736
5.6718,1.0495,1.6854,4.8828,2.3498,4.358
2.1109,0.75196,2.0325,-0.411,-0.5607,0.68581
5.1386,1.1143,2.8961,1.8467,-0.79918,1.678
3.3042,0.11488,2.3313,1.8751,-0.38774,1.9973
4.2978,1.485,1.3307,3.0493,2.0784,2.1463
1.593,1.1222,2.4641,-1.0526,0.19361,-0.016296
1.1559,0.89307,1.9947,-0.86627,-1.807,0.30982
5.0966,0.43879,2.277,1.6831,1.5383,2.0087
11.47,1.7971,3.619,6.2397,1.9404,3.5151
-0.23654,1.1076,2.0156,-2.1914,-1.2602,0.092144
-0.041406,0.1567,0.97331,-0.86121,-0.40781,1.0035
6.4206,1.2002,1.4339,3.4225,1.2927,1.6153
4.8047,0.54744,1.5733,5.4968,2.9427,4.2422
7.7882,0.91739,1.2885,4.9731,0.93193,3.5046
7.2444,0.77597,2.0126,4.0538,0.8151,1.7169
6.3738,1.376,1.4344,2.433,0.67403,1.9599
4.2959,-0.65884,2.0064,2.8384,0.92922,0.54802
7.2626,0.45835,2.7946,3.1929,1.5814,1.0372
7.5877,0.86408,2.2822,3.0443,1.8646,1.705
10.836,0.69975,2.3845,7.7686,3.7507,4.2465
3.5203,-0.11486,0.88575,3.3363,1.052,2.1276
1.3613,0.95745,2.4341,-1.2949,-0.18254,0.50334
4.707,1.19,2.2448,1.9176,1.5909,2.5007
5.1455,0.52975,1.9966,1.6952,0.32258,1.5541
4.9479,-0.0094596,1.5758,1.4956,0.0064452,0.52963
7.9707,0.66466,2.2453,4.8363,0.70655,4.56
5.5343,0.96382,2.7959,2.9952,1.3339,2.2889
6.3463,2.1067,1.877,3.7934,-0.077171,3.3201
4.8543,0.58575,2.6236,2.2539,1.2033,1.2046
9.5827,1.2546,2.6683,3.5929,1.7364,0.79843
3.9013,1.195,1.987,-0.528,-0.37561,1.1845
9.8397,-0.07409,1.8141,6.7243,1.8121,3.656
7.62,2.105,3.4979,1.046,0.0076703,1.5561
3.1062,1.3776,2.0226,-0.84828,-0.68054,0.83607
0.63614,-0.033813,1.2993,0.65726,0.67527,1.5673
1.2686,-0.28686,2.1792,-0.89978,-0.45728,-0.078212
8.6548,0.84098,2.3659,4.6688,2.084,1.8966
9.8432,2.3412,2.2569,4.3652,1.7728,2.3716
7.2013,1.8875,1.7701,2.8917,1.2307,1.4223
7.7021,1.2234,1.7964,4.474,0.86762,2.9219
6.0705,1.1039,2.5934,2.2322,0.66035,1.2154
5.4088,0.60159,2.4309,1.9864,0.30556,1.3787
7.369,0.95591,1.3631,5.3671,1.9447,3.5765
7.3098,1.3744,2.9649,2.4909,-0.88746,1.7091
8.2448,0.98761,2.4861,5.0029,1.229,3.5394
10.416,2.1164,2.0473,5.4456,2.4154,3.3414
7.4441,1.1109,1.6823,4.1304,0.6388,2.2987
8.5616,1.7507,1.7155,4.1233,1.0461,2.5494
5.1418,0.91174,2.8605,1.5526,0.41154,1.54
3.4288,0.59076,0.86712,2.7628,1.7771,1.4102
8.1781,1.4497,1.8333,4.3395,2.06,3.5306
3.7939,0.11414,0.83834,4.0545,2.4618,2.5003
6.403,0.69877,2.513,3.3944,1.6613,2.2224
5.2315,2.3751,2.2115,2.7792,1.475,2.4084
6.5122,0.90426,1.4001,3.5972,0.52251,2.7405
2.3755,-0.25478,0.80159,1.3719,-0.3203,0.42507
5.187,2.4995,1.8841,0.028177,-0.14646,1.183
4.0009,1.0915,2.8505,0.88136,0.42953,-0.47917
9.017,0.37433,2.1446,5.2107,2.003,2.9258
8.1691,1.3705,2.9209,4.218,0.58245,2.7963
7.1602,1.3304,2.2825,2.7728,0.94509,2.5156
11.049,1.1358,3.2093,6.317,1.8868,2.9381
6.1049,0.58973,3.17,2.7156,1.0111,0.83266
1.5201,0.30942,1.5631,0.34824,0.16272,1.3001
7.5424,0.45539,2.807,3.8213,1.3867,1.7022
9.0996,0.50478,1.492,4.7211,1.3353,2.8035
4.652,-0.52305,1.4406,3.8186,1.2342,2.7388
4.596,1.3834,2.2149,2.3814,1.9111,1.2504
6.3679,1.1283,2.7388,3.0768,1.264,3.4407
9.8503,1.0947,2.9615,5.1456,2.3455,1.8049
5.8868,0.95799,2.2995,3.0378,0.58259,1.9358
6.5204,1.281,1.8282,3.6624,1.8815,3.566
5.3293,1.3875,2.7436,2.7446,1.6253,1.789
4.3375,1.7951,2.922,0.094542,-0.84246,1.2737
-0.35207,0.5651,1.4894,0.33175,0.18252,1.1699
5.6624,0.024952,1.743,2.8572,1.1313,0.49623
8.8487,0.50762,2.9028,4.2174,1.6097,2.5708
5.7465,1.5623,3.0724,0.074444,0.054139,-0.27133
9.4554,0.85804,2.3996,4.004,1.9886,2.9509
-1.0825,0.60468,1.104,-0.074995,0.60881,1.7591
4.3385,0.73129,2.3332,1.5531,0.30359,2.0993
4.1091,0.95276,1.6217,1.15,-0.32531,1.0942
7.2475,0.11166,1.7673,4.8258,2.5376,1.5725
8.9077,1.8761,1.9525,3.5676,0.45892,2.5996
2.5327,-0.10811,1.9374,1.6458,0.56394,1.9967
5.5836,0.75485,2.3998,3.8365,2.1349,2.7837
6.4209,1.4959,2.07,1.8437,0.21303,1.4133
3.5815,-0.49733,1.2449,2.6612,0.18506,2.6068
4.6947,1.4371,1.7738,1.7114,0.71921,1.528
8.8434,1.8166,1.8424,5.985,2.4383,3.4955
6.977,0.85168,1.1779,4.9241,2.1924,3.506
0.14768,0.034653,1.364,-1.0167,-0.73252,1.5045
12.686,1.9984,2.3381,7.5991,3.9062,4.6595
6.9612,1.8693,1.0138,3.938,2.3705,2.4839
3.8019,1.7183,2.5361,-0.50706,-1.5202,0.46566
3.786,1.6182,2.4843,-0.25713,-1.0097,1.481
6.4736,1.2945,2.1253,3.5845,1.2895,1.3991
2.7604,2.017,1.4375,1.0803,1.499,0.36214
9.5436,0.6419,2.2851,6.7764,2.4356,3.1195
2.5526,-0.41792,1.8844,0.22867,-0.52732,0.46415
7.2698,0.83955,2.4522,3.2886,1.3102,2.5711
4.4816,0.51636,1.6388,2.5415,0.3805,3.1102
10.237,0.34291,1.7243,6.8609,1.3215,3.5196
0.57359,0.68131,0.96541,1.0864,0.70746,2.0334
5.6031,2.0046,2.3252,2.2394,0.88889,2.4422
2.8317,0.64707,2.1962,-0.10119,0.041376,1.6968
6.2542,1.2372,1.8728,3.2185,1.5976,1.8311
4.1184,0.27387,2.2537,1.5769,0.51143,2.5672
7.5909,0.015132,1.3193,6.341,1.3153,3.8723
4.4471,2.345,3.0393,1.1553,0.72282,0.64049
6.6992,1.2269,2.3692,2.8749,0.90602,2.0927
6.8642,0.70032,1.5188,4.6759,0.54788,3.0116
7.9619,2.146,1.0808,5.0329,2.2132,2.8835
5.0273,1.2177,2.7117,2.413,0.77873,2.3587
8.0179,0.37252,1.0643,6.8365,2.9875,4.0906
10.074,0.83122,3.0968,5.7691,2.7271,3.1315
8.7266,1.0543,1.9956,5.4558,0.98482,4.591
5.71,0.82371,1.8435,3.4004,1.0759,2.3339
6.8579,2.3093,3.3302,1.08,0.61905,1.6846
9.2487,1.5228,1.3025,5.6183,2.1689,2.4608
8.3391,0.75238,2.0647,5.6231,1.5271,2.8271
2.5567,0.8341,1.419,0.58302,0.0040513,1.1498
6.9147,0.49374,1.6596,3.7664,0.20621,2.8689
8.322,1.9816,2.6383,2.3343,0.59845,1.623
7.2704,1.8897,2.1818,3.766,1.4938,1.9014
5.9398,1.5327,1.6938,1.94,0.80507,1.5357
7.9298,0.58769,3.078,4.1604,0.73636,2.927
3.4037,1.4913,1.5299,-0.3067,-0.006905,0.46883
6.4379,1.0945,2.3991,3.911,2.2054,1.9562
3.32,0.08842,2.1469,2.0995,0.66566,2.1145
8.4625,1.6973,1.7337,4.3549,1.5812,3.3237
3.5618,0.75227,1.8501,2.5289,0.98893,2.2913
14.303,1.5518,3.3072,8.0427,3.7518,3.7728
11.178,1.8241,2.5719,6.4638,2.1421,3.2619
4.6035,1.503,1.2963,2.3698,0.40651,2.5956
2.1691,0.58495,1.8716,1.1895,0.11979,1.0498
5.5081,0.97517,2.5291,1.3651,-0.21925,2.2643
1.1489,0.67976,2.3641,-0.75862,-0.53567,0.74723
5.684,0.87634,1.777,3.3716,1.6365,2.8744
2.7914,-0.36755,2.0133,2.0249,1.4751,1.8674
5.6404,1.0571,2.6091,2.6091,1.4371,0.9489
0.38052,-0.52591,0.8178,-0.15534,0.72443,0.16647
12.604,0.47314,2.4711,8.4978,3.2384,3.5068
2.1955,1.3381,2.0507,-0.3537,-0.26216,1.6491
8.7571,1.1856,1.7272,4.9063,0.37562,3.0918
3.4096,1.1217,1.6124,2.1679,0.43585,0.86042
4.6405,-0.51205,1.4469,4.3355,1.8711,2.1424
10.408,2.5181,3.4438,4.8235,2.3329,2.9122
2.6434,-0.82915,0.62516,3.5539,0.85207,2.6855
5.4078,1.2414,2.6004,2.3182,0.73138,1.1241
4.9369,1.1778,2.8126,1.81,0.22781,1.4655
9.3614,0.83535,2.9184,5.096,1.5143,2.2962
-0.36085,0.82724,0.71819,0.38721,-0.046174,2.0799
6.5193,-0.23287,2.0988,3.7819,0.66855,2.0864
5.7773,1.1783,2.0921,3.4783,1.7276,2.593
-0.1975,0.87362,2.6892,-2.2558,0.39611,-0.027303
4.6733,1.0293,2.1612,-0.35203,-0.49355,0.52428
5.1548,1.3535,2.5577,1.8559,0.76566,1.8304
5.9404,0.82418,1.9669,2.2454,0.82921,1.3941
6.6686,1.1392,1.4685,3.3293,-0.19128,3.3473
8.8646,1.9113,3.2217,4.6012,1.8594,0.85444
6.9973,1.0998,2.6099,3.8776,1.6069,2.5442
7.4811,1.0635,1.7618,4.3401,2.9021,1.6535
5.4275,1.652,1.5582,2.8377,0.3747,2.9089
4.8001,1.0692,3.1619,1.0243,0.75821,0.81238
6.5309,0.78626,1.2157,4.5691,1.4572,3.0263
8.539,0.76161,1.4682,5.5237,1.6086,3.3662
6.7651,1.0827,1.1563,3.8088,0.65213,3.1771
6.7934,1.1376,1.4723,3.459,0.42944,1.7799
10.419,0.88635,1.6503,7.0358,2.3043,2.2868
5.5594,0.44587,1.0763,4.8002,2.0894,2.1664
4.4042,0.53396,2.0532,2.2527,0.66447,2.6805
7.8334,0.30361,1.7513,4.7309,1.3607,3.2413
4.3586,0.20009,1.8626,3.6165,1.0566,1.9789
0.3136,1.8635,3.2549,-2.9884,-1.0306,0.80233
6.2606,1.7454,2.7479,1.9241,0.68601,1.0242
4.5874,0.19426,0.78682,3.1005,0.79521,2.1231
5.8775,0.79419,1.4314,4.6688,1.9684,3.0497
4.7188,0.78884,1.568,3.2343,0.71137,2.3648
9.4773,0.364,2.4734,6.5999,1.6919,3.2955
7.2034,0.17778,2.3321,3.9453,1.1255,2.3137
8.4816,1.9451,3.0282,4.6508,1.8869,2.7609
3.6354,1.5297,1.3063,0.71647,-0.33956,0.45713
8.6609,0.54149,2.0889,4.6108,1.0908,2.6332
5.0761,1.2652,1.4091,2.1358,0.93261,1.4717
1.6297,0.67175,1.6011,1.6247,1.2075,0.50227
3.6103,-0.15975,2.3317,3.2271,1.2548,2.9204
6.6811,0.39541,1.9941,3.9208,1.3788,2.5667
6.299,1.0825,1.2519,3.8939,1.181,2.2136
3.6879,0.92043,2.5249,0.75995,0.69709,0.91061
0.59421,1.6439,2.6896,-2.4237,-1.5208,0.95083
8.5889,2.0385,2.085,4.7538,2.087,2.2594
2.8871,0.32563,1.874,0.89256,0.24988,1.605
5.7754,0.90044,2.7285,2.3216,0.97882,1.6733
3.5013,-0.11687,1.0235,2.5626,0.56608,1.9402
0.68041,0.032547,1.3035,0.90259,0.19452,1.3572
0.69001,0.6681,2.2927,0.40968,0.49467,1.4621
8.8436,1.9722,2.6384,3.0791,1.3321,2.0614
6.6963,0.73954,1.4501,3.5074,0.45843,2.0176
7.3665,1.0992,2.0044,3.9217,0.30164,2.4271
2.6123,0.75611,1.8783,0.48414,-0.49348,0.77692
3.3454,1.6174,1.9255,2.8123,1.611,2.318
7.8693,0.87589,2.0359,4.6757,2.4705,2.0075
6.4121,1.2502,2.5701,1.8472,0.13645,1.9295
8.0241,1.0237,1.2566,3.8814,1.7576,2.4492
5.2391,0.48764,1.4799,2.9257,1.9203,2.4524
11.389,1.5038,1.8226,6.3667,1.1139,3.3629
5.5864,0.45443,1.7736,4.1422,1.7676,2.6087
7.5448,2.2391,2.3053,4.0289,1.5925,2.2107
4.1466,1.1876,1.6476,1.2688,-0.27009,0.88752
8.7903,1.3057,1.5422,4.5524,1.3607,2.5858
5.3717,0.50959,1.4663,3.9181,1.4702,2.6365
6.5217,0.48166,1.4321,3.5587,1.2868,1.967
4.0587,1.385,1.3394,1.9436,0.59337,1.0218
1.4381,0.074077,1.5424,0.89307,0.65587,2.3911
5.4357,1.6797,2.2356,0.81695,-0.83173,1.0267
3.6612,0.9907,1.5131,1.8178,0.0045266,1.9678
4.4861,0.64485,1.7987,2.026,0.38415,1.5967
2.1667,0.37622,0.80964,0.72879,0.071797,0.30129
8.7455,1.4718,1.957,4.9744,2.3347,2.3746
5.482,0.17943,1.9732,1.5697,1.7264,0.79417
3.9561,0.40557,0.94885,2.6157,0.47197,1.7654
2.132,0.20647,1.7983,2.4423,1.3323,1.8451
1.8709,2.0571,1.2763,-0.25281,-0.129,0.4938
5.7576,0.72993,2.7569,3.7744,0.86557,2.583
6.2905,1.8937,2.1659,2.0987,0.63489,1.2087
3.792,1.2848,0.96423,1.7515,0.14353,1.1888
4.6019,0.59961,1.2026,2.0764,0.40285,1.2771
5.7908,0.95578,2.7626,2.7186,1.8594,2.1622
7.3324,0.16556,1.588,3.9848,0.84044,2.0866
6.0351,0.98253,1.8503,2.383,0.90715,0.88098
2.0924,-0.47058,1.4732,3.1484,1.3225,2.9552
10.909,1.9101,3.8044,5.2981,1.7089,3.2384
5.9267,1.4947,1.3076,2.5831,0.73526,1.807
9.5584,1.8265,2.6746,4.529,1.4374,1.9771
9.6116,0.097575,1.5928,5.9988,2.5789,2.9616
7.9016,1.1057,2.9348,4.5697,1.6326,2.4241
7.6878,2.9169,3.1626,2.1847,-0.18835,1.4853
7.8951,0.88767,0.85756,4.4942,1.6971,2.2667
4.1398,0.86922,1.2719,1.7279,1.4595,1.7346
6.0912,0.52954,1.7865,3.4177,1.0298,2.2249
10.166,2.1276,3.1774,4.2725,0.78561,2.8182
10.216,1.7419,1.7876,5.7707,1.3921,1.5126
10.435,1.1149,2.1807,5.8735,2.3031,3.0441
9.2686,1.4649,2.4069,3.3631,0.42674,2.5651
8.3214,1.0669,2.8574,5.0525,2.931,2.1113
8.4563,1.6515,2.7607,3.734,0.98748,1.9665
2.9332,1.6522,2.4111,-0.65786,0.61102,0.53962
5.6292,-0.011868,2.6846,3.5835,1.6034,1.9988
6.2746,0.87124,2.0112,2.7766,0.42459,1.3957
8.2967,0.064514,2.2707,6.1684,3.6652,2.5466
