y1,y2,x1,x2,z1,z2
2.7376,1.4034,0.36213,1.5708,-0.081004,2.1966
8.1703,3.9331,1.2705,2.034,1.9316,1.3096
5.5304,1.3791,2.0261,2.7584,0.82892,1.2428
3.7648,1.427,0.18386,1.3501,-0.41948,2.062
6.243,3.039,1.4131,2.5552,0.0016734,2.2709
8.6772,4.1944,0.95408,2.4513,2.1176,2.4053
5.6767,2.704,0.19606,2.4038,0.91886,1.3932
9.5437,5.2368,1.805,3.6878,2.4476,1.9576
4.313,1.7803,1.0448,2.639,0.5404,2.8003
7.1142,4.3044,1.0721,1.6811,1.0846,2.1841
1.639,-1.1341,1.461,3.2902,-1.0927,1.0272
4.792,2.1319,0.88752,0.8568,1.2701,1.2141
4.8814,1.06,0.1601,2.1849,-0.7179,2.0653
3.9571,1.2911,0.36407,1.6405,-0.054573,0.48785
9.9461,6.8733,1.692,2.5284,1.3594,3.5461
7.248,4.5886,1.0499,1.369,2.6493,1.1757
10.38,4.4746,1.6451,2.023,0.84197,2.8707
10.144,5.2215,1.24,2.425,0.99808,1.7809
13.352,5.8308,2.4367,4.5384,2.1992,3.9679
6.3663,4.9176,-0.022318,0.59694,1.1631,3.601
10.07,4.8288,1.2673,2.6302,0.89975,2.4606
4.9012,2.8372,0.029323,1.8426,0.84976,3.7668
5.8642,1.703,2.0823,2.1855,0.2898,2.3682
6.1738,3.5678,1.3132,1.5626,1.456,2.0975
7.3696,4.1561,0.39549,2.6564,0.74844,2.9606
5.9332,1.5392,1.5182,3.1081,1.1176,1.3749
7.7651,4.8265,1.054,2.6487,2.5562,2.4646
3.2765,2.1365,0.08724,1.9823,0.12787,2.3496
7.8667,3.2979,1.4558,2.5052,0.44494,2.5152
4.7858,3.146,1.0739,1.131,1.4377,1.2102
3.5115,3.1661,0.014837,1.2717,1.4181,2.5149
0.52186,1.3192,-0.43138,1.0054,1.2509,0.43714
4.9138,4.9974,0.36253,0.92744,2.7823,3.3829
4.8942,-0.44383,1.6132,3.0382,0.058792,0.099518
3.1961,2.4366,0.30866,0.81483,0.76373,1.5112
4.887,-0.06955,1.787,2.5504,0.4041,2.6079
6.9742,2.0229,0.61496,3.121,0.18053,1.6403
6.048,1.8025,1.7552,2.7571,0.61694,1.8409
9.448,7.5431,0.81266,0.36677,2.8913,3.9323
11.168,2.7116,2.1572,3.4035,0.23988,0.74202
7.7095,4.1513,1.999,1.8946,1.4285,1.9478
3.3506,1.9934,-0.4638,1.3734,-0.26993,2.505
5.4296,1.5963,1.1841,2.9547,0.13199,1.5558
8.126,3.2169,1.4124,2.3797,1.8957,1.1094
4.7169,3.2383,0.36626,1.5126,0.44469,1.4881
5.964,3.5021,1.0504,1.8286,0.67955,3.1449
6.9286,1.2191,1.885,3.1615,0.41441,1.2563
9.3314,7.3096,0.72423,1.3194,2.1221,3.7847
3.5346,-0.42115,2.3006,2.3398,-0.77325,2.2454
2.0955,0.40684,0.8955,2.96,1.2224,0.82811
4.6455,1.865,1.6547,2.5337,0.32942,3.0549
2.4927,2.6409,-0.55877,0.95121,1.4887,1.9877
5.0583,0.57821,1.0249,2.6669,-0.62821,1.3309
11.286,6.7716,1.3103,2.5047,2.7977,2.3897
5.0517,2.3575,0.31792,1.8302,0.59068,1.2487
12.215,9.3589,0.99802,0.83016,3.0394,3.5562
3.9823,1.3104,1.8737,0.99753,0.32781,1.5295
3.3628,0.14504,0.87158,1.9646,0.050607,-0.029393
5.1537,3.4511,0.97493,0.78946,1.3012,2.2178
7.2792,2.4485,1.7168,2.6646,-0.0024821,1.1701
6.9964,4.5183,0.5318,2.1318,1.3025,3.1133
11.239,6.519,1.0453,2.6419,1.4421,4.6094
5.0345,3.2295,1.223,2.1438,1.4236,2.724
12.614,5.9058,1.331,3.0157,1.0994,2.4677
6.9057,3.1883,1.0991,2.8885,0.95611,1.9857
3.8987,1.7328,1.2288,2.1692,0.24367,2.3446
2.4922,1.2044,0.66693,1.7659,0.33776,1.3399
10.04,7.5397,0.89714,1.6446,2.6192,3.0156
4.6572,-0.50923,0.60411,3.2605,-1.1097,-1.3673
4.8761,1.0409,2.2731,2.5055,0.01681,1.8264
7.3769,3.1351,1.6129,2.2099,1.3088,1.8613
5.3825,2.6767,0.83911,2.6925,1.4476,1.1968
5.0813,1.3645,0.5586,2.2035,0.49718,1.1718
6.9057,3.2305,1.0184,3.2085,1.2843,2.4369
2.8134,-0.85811,2.6231,1.846,0.71995,-0.22392
5.7829,2.0161,0.86896,0.72143,1.9267,0.62394
8.9746,4.7345,1.4128,2.5478,1.4031,3.5589
5.623,2.3339,0.72622,1.2547,0.49032,1.2926
4.0828,0.088971,1.2496,1.7868,-1.2642,0.41847
5.79,2.0045,0.73164,2.8436,1.4136,0.56959
8.4318,5.5787,0.24951,1.2501,3.0572,3.3588
9.3354,5.8233,1.0609,2.5653,1.4975,3.8509
3.5355,0.6841,0.80926,1.4961,0.70073,0.35856
5.3484,4.2345,1.4167,1.251,2.6406,3.4498
6.6681,4.2038,2.0934,1.5928,1.1347,2.5335
9.0263,5.3871,1.0479,1.8261,2.7244,1.8733
4.119,3.2501,-0.0063134,1.2293,1.2793,2.103
5.8416,4.416,-0.35355,2.1893,1.6783,2.7989
12.764,8.9999,1.2593,2.1203,2.6534,4.6861
4.2614,1.7665,1.3181,3.8059,1.7758,1.7544
8.2957,5.4267,1.4983,1.731,3.4649,2.6472
3.7096,0.40977,1.418,2.9617,-0.22576,2.5924
3.9104,1.7863,0.32298,1.3289,-0.26007,0.86393
7.5728,4.0494,0.83856,2.6543,2.2118,1.3589
4.2151,2.5357,0.59227,2.619,0.51165,2.3901
4.6757,2.0847,0.90263,1.7877,1.0535,1.9593
5.1043,4.0917,-0.34935,1.5877,1.9754,2.5549
10.568,5.8596,1.9953,2.1886,1.29,4.1259
3.813,2.4006,0.43589,1.6022,0.92591,1.3156
3.2009,3.0053,0.28279,1.2623,1.4362,2.5714
-0.51782,-1.8672,0.041526,1.3834,-0.004667,-0.17034
8.035,3.2333,0.86019,3.4403,0.95215,2.859
10.81,6.4787,0.84259,3.1282,2.2519,3.8468
8.9082,3.7187,1.6044,2.9245,1.3421,2.2101
8.1591,7.5542,-0.19945,1.7411,3.6876,2.9847
7.7915,3.4562,1.8694,3.3178,2.2112,3.2304
4.8821,3.852,0.26971,1.4295,2.7476,2.6966
7.1021,4.5655,1.0257,0.89367,1.2225,2.7857
1.9124,-0.83703,0.26057,2.2052,-0.22872,0.39001
4.3559,2.0354,0.3483,1.6212,0.32961,0.57355
8.8141,4.8986,1.6919,1.2061,2.5172,1.3186
3.5582,1.7334,-0.16862,1.3158,0.00041017,1.5716
3.7863,3.0693,0.16807,0.72308,1.8928,2.3987
10.714,4.258,2.65,3.6445,1.6145,2.4559
8.4144,3.6795,1.039,1.4679,0.010281,1.9454
8.4907,6.0175,-0.46406,1.4956,1.9733,3.0192
3.3537,0.20693,1.8326,1.7627,-0.20889,0.96312
2.8906,2.3974,0.72251,1.6353,1.1808,2.3079
4.6977,2.6354,0.53329,1.9214,0.11616,1.6193
6.0127,4.1684,0.60198,1.108,1.2761,1.9468
3.7006,3.0242,0.50333,2.1707,0.88087,2.6596
6.5662,0.80092,1.8905,2.5719,-0.47681,1.7852
9.1249,3.1522,1.6255,2.9279,2.0667,2.6354
2.8754,1.1475,0.89057,0.84903,2.0931,-0.16408
3.7646,1.9156,1.7394,0.50174,1.4264,1.4965
5.9205,1.9947,1.0385,2.1359,0.67182,1.3461
3.903,0.97424,0.32095,1.8767,-0.89148,2.0378
6.1179,2.4239,1.7682,2.0539,0.13064,1.8211
5.3068,3.1083,0.4083,2.3465,1.3003,2.6748
7.4755,4.5281,0.65202,2.0378,1.1285,1.8255
9.4579,5.2449,0.84455,1.507,0.95698,3.461
6.97,3.6815,1.6179,3.1256,1.1484,3.2108
6.5837,3.5827,0.16575,1.1171,2.165,2.2861
2.9782,3.4088,-0.49724,1.9029,1.9601,3.1162
0.85122,-2.1166,1.1989,2.6059,-0.63143,1.0861
5.3466,1.8431,0.74233,2.1866,1.0031,0.91341
5.6846,0.41567,1.5502,2.6092,-1.0238,0.28553
9.6294,6.1695,1.7918,2.5317,3.0054,2.398
5.2598,4.2811,0.20942,0.95309,2.5783,3.206
3.3249,2.3955,0.87466,0.87091,2.2601,2.3514
3.95,1.032,1.6979,2.7614,1.2983,0.17182
8.6261,4.9163,0.0957,2.4731,1.7289,2.4961
3.8518,1.5147,0.17036,2.648,0.64375,1.9614
8.3355,5.2221,1.5363,1.5465,2.0076,2.6669
8.9283,3.3325,1.9448,1.538,0.6268,1.7595
6.0633,2.5245,1.1766,2.0204,-0.57016,2.5771
7.43,3.1869,1.508,2.7613,1.9066,1.6551
7.8162,4.4143,1.1256,1.556,2.6181,2.1798
7.5759,4.1076,1.3095,1.9184,1.572,1.5807
1.8216,-0.28355,1.0931,2.2185,-1.6805,1.0451
6.7369,5.4629,-0.65891,1.1986,1.9466,1.9052
11.078,7.0184,1.6382,2.4133,3.2937,4.1117
4.7031,0.30182,1.5462,2.944,-1.066,1.8438
9.6177,6.0177,1.7765,1.0615,2.567,2.773
9.9067,5.3345,1.6173,2.7593,2.0869,3.6652
4.3175,2.6456,1.2816,0.93829,0.029159,2.5442
1.1102,1.0727,0.085418,1.1595,0.38218,1.9305
1.9423,-0.044784,-0.46,1.7959,-1.3225,1.1287
8.853,7.2752,0.19384,0.59643,3.4696,4.6367
6.6847,1.9059,1.7422,2.8334,-0.15513,3.6274
7.0481,3.5988,1.2803,2.0772,1.025,2.3783
4.3948,1.367,0.6373,2.4802,0.62834,1.0489
5.1478,1.2333,1.5163,2.5165,1.2906,0.69121
2.3486,2.6716,-0.24827,0.13537,1.0712,1.7943
4.3498,0.88782,0.85927,1.1691,-0.40541,0.89045
8.3316,4.9094,0.80154,1.46,0.99215,2.214
5.3849,2.0669,0.79724,2.8936,1.0007,1.6118
5.6757,3.1629,-0.34115,2.1142,0.62154,1.0994
5.2666,2.4964,0.991,2.3589,1.2949,2.1485
2.9262,0.65588,0.92557,2.0616,0.25689,1.5148
2.0105,-1.3311,1.163,2.3009,-0.20308,0.55074
7.9348,3.748,0.80542,3.1741,0.65893,2.6353
4.3654,2.1254,1.5282,1.2773,0.34265,1.7472
2.837,1.38,1.0526,1.8437,-0.30015,1.015
8.3304,5.7831,0.48956,1.2574,1.7141,1.6608
5.7962,3.2164,0.95584,2.0701,0.67151,1.5994
9.6813,3.9695,2.2013,3.4876,1.4923,2.1753
8.1332,3.476,1.5409,2.5316,0.65036,1.6448
7.3449,3.0772,1.8912,2.293,1.4203,1.525
8.5644,4.3333,2.1107,2.0978,1.6285,2.8087
6.0392,2.185,1.4967,2,1.0559,1.4548
5.6929,1.4697,1.9605,1.714,-0.2281,0.79742
4.6795,2.6765,1.4231,1.1564,0.69791,1.9883
1.6277,0.9211,-0.55891,0.91353,-0.01952,1.711
8.0434,5.8518,0.24898,1.3359,1.4865,3.5763
7.787,3.3443,1.3573,2.7326,0.58536,1.7419
1.3938,1.0657,0.68448,1.1663,0.27631,1.5528
9.4407,4.5649,1.5242,2.2042,1.5874,2.2948
7.1091,5.3953,1.5921,1.162,1.9231,3.6184
5.7745,1.089,0.94194,1.7983,-0.16508,0.94246
4.5181,2.8224,0.0079436,2.3492,0.97893,2.821
9.7168,5.7842,2.356,1.7962,1.5302,3.1124
6.8913,2.3984,1.7974,1.6061,0.92279,0.055813
7.8698,5.6089,0.88836,2.7306,2.8556,2.383
7.798,3.1319,2.0526,2.1497,0.73165,2.7329
11.068,7.0036,0.75803,2.5702,1.602,4.1213
5.3758,2.0494,0.9154,1.873,-0.21078,1.1686
5.4269,3.1363,-0.27989,3.2976,0.30219,2.438
7.9036,4.7564,0.37741,2.3146,1.4394,3.2976
5.3775,4.3625,0.35324,1.6413,1.6561,3.0953
8.7002,5.4483,0.63245,2.3206,1.2943,2.1784
8.1506,6.8302,0.31788,1.5543,3.1718,3.5061
2.898,0.85285,0.4958,1.3601,0.49423,1.587
1.7577,0.47395,-0.13361,2.2332,0.43457,0.59519
4.4762,1.9894,0.40379,1.6699,2.0336,1.4484
4.3576,1.2741,0.44823,3.1272,0.17906,0.70703
7.1657,7.1951,-0.54178,1.3643,3.2165,5.12
1.0659,0.90515,1.5333,0.83397,0.44173,1.6536
6.5566,4.069,0.50129,1.5158,0.69429,2.7633
11.499,6.323,1.088,2.35,2.1288,3.062
2.722,0.1968,1.2386,1.842,0.21597,1.4988
6.5812,4.4363,0.016499,0.68951,1.9371,2.3716
6.2751,3.7669,0.77015,1.9227,1.7921,2.9448
3.6106,0.63353,1.162,2.6274,-0.074549,1.5663
9.9833,5.753,1.8961,2.2515,1.834,2.1812
4.0671,2.9661,0.058856,1.4503,1.3418,1.5856
4.7592,0.47346,1.1577,2.4337,0.44413,0.96032
5.7629,3.379,1.1883,2.0548,0.36934,2.833
7.5987,3.1466,1.8456,2.4772,1.019,2.3674
7.1801,4.4077,1.321,1.1637,1.2434,2.2492
6.3864,2.9744,0.89719,2.3876,0.17348,3.0625
6.8244,2.7943,1.5082,2.2354,1.3159,1.2819
6.9851,4.1942,0.80687,2.4076,0.87683,2.4461
3.5706,1.9131,1.3019,1.8345,0.16055,2.2086
4.1231,1.7778,0.0043508,2.0029,-0.017726,0.44988
3.4137,2.1478,0.68693,1.5247,0.43663,2.3528
7.9767,3.234,1.4641,2.1651,0.19506,2.6022
7.0766,4.2135,1.9088,1.2623,2.0725,1.9277
6.0443,1.4849,1.1921,2.5046,-0.13664,1.5435
7.7541,3.841,0.76361,1.4252,1.1332,1.5337
5.933,3.5046,0.99175,1.776,1.5206,1.6603
3.2363,0.96935,1.3161,1.5526,0.031135,1.5651
7.1109,3.6097,0.89348,1.496,1.3687,2.5437
4.4072,2.0049,1.2553,0.83007,0.5169,1.708
4.6591,3.3611,0.51086,0.74986,0.11701,3.4784
3.5162,1.2011,0.86128,1.3115,-0.46067,1.0288
4.0883,2.5945,0.69635,1.5365,0.05039,2.891
9.7882,5.5796,1.8706,1.2881,2.7155,1.5125
4.2832,0.84391,1.6731,2.2262,-0.571,2.2972
5.8188,2.2153,0.74528,1.7482,0.34692,0.9222
2.0546,1.3271,0.065097,1.1485,-0.15486,1.0094
10.171,5.7397,1.3886,1.5866,1.7613,2.7605
5.3699,1.7877,0.62575,2.6593,0.081935,2.2149
0.62718,1.6129,0.80605,1.3109,0.55631,2.1443
8.3519,4.2598,1.5522,2.7225,1.7227,3.1353
9.4176,5.0468,1.0352,2.0757,1.9312,2.4798
4.3288,0.51362,1.0499,3.0841,-0.092833,1.199
5.705,3.3193,1.3351,1.7013,0.80825,2.0109
6.111,1.5359,1.7626,2.3636,1.3783,1.4804
9.8247,4.3628,1.6306,2.3673,0.98924,2.4759
7.8658,5.702,0.98048,0.44142,2.8688,2.5904
8.0381,3.0429,2.2446,2.6373,2.295,1.6063
9.2791,5.5833,0.29072,2.89,2.3331,2.8845
2.7463,-0.51491,0.67889,2.064,-1.054,0.61513
8.2614,4.8372,1.3592,2.2452,0.64834,3.3676
5.5332,0.78705,1.2332,3.1153,0.76041,1.511
5.0269,2.1494,0.45688,2.4335,-0.086699,2.0135
5.6664,3.7392,0.53883,0.68693,0.20965,2.7129
5.0813,0.79184,1.1235,2.5449,1.7255,0.59147
0.96295,0.1818,1.1786,1.0301,-0.39712,0.5746
7.9682,5.8564,-0.11295,2.7717,2.1704,2.8505
7.1561,6.3981,0.31296,1.6756,2.6633,3.6922
8.6374,4.8121,1.6957,2.0335,1.0132,2.2943
4.1007,3.7373,0.37609,2.265,2.7979,1.5242
6.9457,4.0013,1.614,1.4484,2.607,3.1853
8.3634,3.9959,1.4264,1.8829,1.0788,3.3068
6.9337,2.4576,1.5217,2.5182,0.59987,0.46224
7.6178,3.1278,0.97774,2.1007,1.8521,0.80557
5.1982,0.82907,1.9549,2.4289,0.33557,1.4477
3.9707,2.2991,0.12192,2.0875,0.82368,3.5801
3.9904,3.617,0.96708,1.2411,2.2006,3.3784
9.3967,3.404,1.2845,2.0727,-0.010563,2.7062
7.434,3.3633,1.6213,2.1586,0.30256,2.411
9.9359,5.7433,1.3809,1.7461,1.8778,2.7965
4.6654,2.1014,-0.0072101,2.0359,-0.83792,1.2348
6.9885,4.9306,0.93773,1.5075,1.9307,2.318
4.5676,1.8415,0.68997,2.3558,0.90472,1.7575
-1.8463,-0.45148,-0.20705,1.3367,0.85211,-0.12467
4.1362,1.136,0.36019,3.6463,0.84612,0.46202
6.5484,3.4826,1.5869,1.903,0.61228,2.6123
4.2258,2.3491,0.32514,2.2128,0.94431,2.7901
5.5804,1.4263,1.0988,2.3277,0.53738,1.1699
8.5071,1.316,2.8867,3.8478,0.21125,1.1894
6.6773,3.7894,0.53357,2.8605,2.0096,2.1271
3.8346,4.2578,-0.18346,0.9449,0.99665,2.3196
7.9778,3.5275,1.4105,2.258,1.457,1.3415
3.72,1.5844,-0.48745,2.7034,1.565,0.92546
6.8644,2.7638,1.423,2.3435,0.82703,1.6746
5.4313,2.075,1.7203,1.2899,0.64111,1.2411
5.7059,3.9125,0.17997,1.733,1.431,2.6651
7.732,3.9203,0.16237,2.9331,0.69681,1.6299
10.81,7.1532,1.41,2.0184,1.5186,3.8109
3.2161,1.5413,0.91661,0.71158,-0.089244,1.4859
7.208,3.752,1.6258,2.8949,1.029,3.0058
5.0845,2.1709,0.94169,1.9321,1.1193,2.0859
8.7756,6.1498,-0.22673,1.9357,2.3794,2.4212
3.3583,3.3555,0.014779,0.39683,2.7481,1.5463
6.3059,3.4779,0.88411,1.5428,0.77347,2.2868
5.1406,2.1885,0.90173,1.4154,0.32803,1.3027
8.4475,3.088,0.49841,1.5305,-0.045371,1.6
5.1774,2.7061,1.8239,1.3658,0.42482,2.2203
7.1024,3.9554,2.1286,1.2224,1.0026,2.9944
4.4101,2.7526,0.79801,1.2893,-0.24644,1.3319
3.0667,1.3513,0.19133,3.0571,0.52287,0.2869
6.9206,4.6529,0.28781,1.7962,1.5512,1.1252
8.7772,5.6447,0.95621,1.8509,2.4249,2.2052
9.6195,4.4159,2.0737,3.4923,1.9819,2.5174
5.7873,1.8155,1.3785,2.6383,0.36513,1.3024
6.2458,0.79635,1.8344,3.7175,-0.9991,1.671
5.0267,4.0797,0.060125,1.1891,0.60171,2.8334
5.6409,3.1505,1.0947,2.2493,1.3493,2.4966
4.9883,2.792,0.95388,1.9617,1.0501,1.8233
3.5068,0.019014,1.6125,2.7924,0.39484,0.77583
8.2261,3.9458,1.5404,2.0411,0.43688,2.2753
6.5791,2.0172,1.8412,2.7466,1.4431,1.0143
7.4508,4.6798,0.63619,1.8067,2.3849,3.2812
8.4914,3.7344,2.3285,3.1295,1.6267,2.7001
-1.701,-2.1803,1.218,1.4277,-1.1905,0.55052
3.6136,1.1018,0.89833,1.5637,0.15881,1.6647
6.149,1.0349,2.1021,2.3859,-0.07794,1.3045
5.5808,2.3807,0.51534,1.5411,0.092272,1.1658
6.9066,4.2996,1.9151,2.5136,2.3858,2.8871
5.0956,3.0299,0.34509,1.4238,1.3629,2.8843
8.2694,4.2695,1.5183,2.323,1.0239,1.9116
6.7562,2.7326,1.2195,2.7579,0.88063,1.6389
2.6726,0.63212,0.41014,1.7409,-0.89996,0.92487
5.1433,2.255,-0.20532,1.1489,0.70543,1.5609
3.7449,1.874,1.2671,1.7618,0.3901,2.1991
9.3682,4.5252,2.156,2.4856,0.8365,2.5912
6.0991,1.9035,1.5542,2.1996,0.2038,2.4531
4.1684,2.5813,1.7271,1.8367,1.662,1.5369
8.3069,5.0052,1.5008,1.362,0.67322,2.7027
8.7708,3.2077,1.4149,2.6902,1.2515,1.8428
6.1134,3.1163,1.1658,2.1181,1.5784,3.4716
3.8551,2.3725,0.13749,1.6363,1.0327,3.2354
2.0443,0.84228,1.0563,1.6019,1.0305,0.61551
5.9593,5.487,-0.71636,0.88558,1.9125,2.2098
9.8429,5.3835,1.0224,2.4005,1.9293,3.2247
2.006,0.31771,1.2777,1.668,-0.26437,1.3983
4.1589,-0.75236,2.4744,3.7883,-0.27186,1.6714
4.813,3.7761,-0.096784,1.7341,2.3591,1.4299
7.2855,2.9384,1.2627,2.9883,0.72262,2.0452
8.2666,5.349,0.13802,1.6589,1.1677,3.0304
6.171,3.5835,0.10516,1.9203,1.2301,2.6854
7.6532,4.453,1.9457,1.3367,0.75706,2.4602
4.417,1.2748,1.4691,2.5167,1.1312,0.697
3.6691,1.376,1.329,0.90319,0.60811,2.1924
7.4757,4.3711,0.47305,2.0927,2.0781,2.2036
7.4972,5.1907,1.0014,2.0269,1.57,2.7731
4.2411,1.4343,0.83289,1.7439,0.24182,0.65761
6.9178,2.8114,1.7863,2.05,1.6635,2.5903
7.1082,2.4819,1.4201,1.8797,-0.31172,0.59038
5.9999,2.2015,0.73118,1.5112,-0.16604,1.0965
3.3487,2.0589,1.209,1.9441,-0.20179,3.1202
5.2208,2.1168,0.68355,1.326,0.79399,0.79842
5.2278,3.2399,1.2014,1.4359,1.4992,2.2398
4.4329,2.7397,0.43126,2.5744,1.9253,1.6832
3.6098,2.3819,1.4273,0.40707,0.42589,3.1362
5.1245,2.9821,0.61628,2.0035,0.19477,2.0198
5.463,1.7405,1.278,2.1321,1.1745,0.49225
8.8732,6.0957,0.84636,2.1469,1.6402,3.6942
1.2896,0.25896,-0.034799,2.4176,-0.13846,0.53287
3.7995,1.3504,0.64581,2.1515,0.58645,0.83631
5.7757,3.1224,2.8236,1.7371,1.0814,2.6139
7.1472,3.4435,0.53457,1.5868,0.55541,2.8749
5.8309,2.907,1.5716,1.9959,0.76362,2.0108
5.0314,2.8481,0.0072826,1.4806,0.47735,0.58148
9.8448,6.0785,0.57516,2.5239,2.6367,2.0409
2.2318,-0.17115,0.70346,2.3539,-0.81853,0.68148
1.412,1.8155,-0.24917,1.3728,1.1024,1.0524
6.4547,6.1755,0.43364,1.3772,2.7795,4.1772
7.2371,2.9137,1.0075,2.5088,0.64993,2.7134
3.651,1.6229,0.152,1.9958,1.2054,1.0888
5.1866,-0.69945,1.569,3.2541,-1.021,0.55544
0.38834,-2.4136,0.90659,2.3633,-0.62359,-1.1541
-0.23698,-0.099706,1.2199,1.5701,-0.47398,0.96407
8.298,6.2255,0.6247,2.5329,2.5669,3.2754
12.25,6.6897,2.2212,2.543,1.7726,3.3193
4.9224,0.64873,1.8836,2.1822,0.47708,-0.46158
11.339,5.9312,0.32804,3.2092,1.2605,2.6832
4.5455,2.9955,0.29691,0.90657,2.903,1.5876
0.72348,-0.20532,0.11025,2.6117,0.13465,0.49868
10.752,3.6249,2.0187,2.6256,1.4777,3.1827
11.15,6.8205,1.1752,2.0812,1.8135,3.4231
0.053517,-0.48834,0.54165,1.4602,-0.22564,1.0406
6.1066,2.8464,0.74114,2.2981,-0.22556,2.0674
7.2778,4.468,1.3225,1.5317,1.3452,2.3804
4.7489,2.4909,1.1008,1.9151,1.6073,1.6497
0.40738,0.39339,-0.0033418,1.831,-0.42989,2.4738
5.3635,3.237,0.82927,2.2441,2.0742,1.9032
6.2049,2.3798,1.482,2.0685,0.57543,1.8482
3.2787,0.50542,1.4108,1.9183,-0.83803,1.5043
3.7336,3.1612,0.35014,1.0794,1.2259,2.5956
6.9041,5.3659,0.21039,1.2787,2.2936,2.6626
7.9342,2.9206,0.42545,1.9824,0.73505,1.8228
8.2109,4.5136,0.87846,2.5731,2.4056,2.0911
6.6826,3.1186,0.88597,1.9087,1.7507,1.2911
2.8228,1.0589,0.77684,1.5285,-0.35715,1.8363
1.4774,0.077552,0.56021,2.397,0.15347,1.2778
0.011513,0.7793,-0.92483,1.2841,0.95457,0.84624
8.701,6.0273,0.38755,1.7439,2.1949,3.4125
6.3988,3.1127,1.1868,2.0511,1.5103,1.2936
4.7802,2.6413,0.68442,1.5015,-0.39755,2.4745
9.4334,5.4196,0.67122,2.4817,2.3797,2.7638
8.0698,3.7,0.59575,1.6929,1.1927,0.89989
11.326,5.742,1.5978,3.0234,1.8666,3.0356
3.018,1.298,0.31159,1.7432,0.4143,1.4195
3.2529,0.20931,0.38894,2.3536,-0.01254,0.48425
3.7744,0.72084,0.43771,1.6747,0.025822,-0.37974
6.6107,3.7947,1.5441,1.2016,2.087,3.6634
7.5578,2.2911,1.7654,2.0279,-1.029,1.5669
5.6999,3.2601,0.75974,0.44405,1.0235,1.051
4.54,0.62759,0.72812,2.5852,0.41933,0.93989
7.6642,3.6645,2.2188,3.3374,0.5508,2.1265
0.59247,-0.24438,0.9076,1.1253,0.42598,-0.012134
7.9351,4.3565,2.282,2.3055,0.72142,3.174
14.314,9.1114,1.7863,2.3682,1.2427,4.8174
4.9322,1.7552,1.3415,1.8614,0.28291,2.0999
10.283,3.2989,1.6001,3.4833,0.059941,2.1576
0.53056,-2.7261,1.3468,2.0303,-0.48901,0.42633
6.5099,1.5746,2.0501,2.8957,-0.07504,2.5747
8.7656,5.9522,1.5336,1.504,2.3418,4.2157
8.7447,4.0369,1.0791,2.3448,0.54964,2.012
5.6131,1.5552,0.9687,2.0353,-0.58616,2.0737
7.0124,3.7755,0.58442,2.4659,0.11414,3.4176
5.4586,2.5428,0.97069,2.4453,1.3058,1.6988
6.5588,3.1277,0.95489,2.8516,0.88742,1.8121
8.1996,5.4788,1.2563,1.8275,1.067,2.2737
6.0761,2.9717,0.25938,2.1638,0.64754,2.0724
6.0009,4.6594,-0.58032,0.90788,2.33,2.6078
9.1896,2.2106,2.9858,2.3482,0.28691,1.568
4.7709,1.3335,0.65438,1.7448,0.19996,1.0773
1.6805,-2.2976,2.0142,3.0418,-0.85508,-0.36558
10.211,4.7833,1.3398,3.0814,0.84468,1.5945
4.4269,1.7951,1.0754,1.4301,0.66393,1.0516
6.1202,2.4986,1.8713,2.4595,1.5404,1.2221
3.5523,0.94407,1.2435,1.5656,0.44348,1.3415
6.454,2.5823,0.91605,3.1,-0.16261,3.2921
2.2408,1.5579,-0.34725,1.0281,-0.97332,1.8733
7.4844,5.0308,0.81314,1.4987,3.8518,1.0335
6.2626,3.781,-0.2242,2.8413,1.3817,1.7604
8.5408,5.0975,1.2028,2.6852,3.0481,2.196
11.261,3.9304,2.0294,4.0685,1.4107,2.3896
8.3627,2.0001,1.7226,3.1929,-0.46462,0.41272
9.5372,4.6093,1.6528,2.7299,1.9955,2.221
6.926,4.7448,0.55822,1.5531,0.57936,1.8164
8.8293,5.6187,0.8158,0.97267,2.2159,1.7361
4.1614,3.1664,0.093903,1.2698,2.0298,2.5814
5.9331,4.0608,0.81552,1.3582,1.6673,3.5242
6.2681,1.9218,1.3807,2.9089,1.3521,1.3746
4.2386,3.3516,-0.51186,0.40273,0.79589,2.3894
6.1754,5.6811,0.1505,0.44568,2.836,2.8916
7.1973,5.0897,0.404,1.1544,0.86722,3.3134
2.4222,2.5648,0.036479,-0.078988,-0.22222,1.5507
4.7423,0.86963,1.5294,2.1202,-0.26397,0.85067
5.3457,3.6822,1.3385,2.303,1.1449,3.4582
4.6826,2.2956,-0.11274,1.103,0.17995,2.1223
6.6503,1.0232,2.213,2.4076,-0.61133,1.0077
3.2703,3.4241,-0.59414,1.5005,0.66234,3.0507
3.4771,4.5754,-0.68554,2.0621,1.6405,3.8082
10.921,6.0588,0.80603,2.3993,1.9643,2.0372
5.0324,1.2246,1.1774,2.5713,0.92049,1.2679
6.6627,3.1791,0.80158,1.7481,0.27007,1.9627
3.8151,0.32448,0.82184,2.0758,0.50303,0.7326
4.8372,1.5475,1.1854,1.6907,-0.48263,0.73376
7.7673,4.4929,0.62731,1.4735,1.2198,0.39928
6.3588,2.9424,1.4311,1.5092,0.22865,1.6371
2.7093,0.5959,1.8529,1.9655,0.36287,2.194
7.3116,2.4787,1.8821,2.2712,0.52458,1.4868
